dam_id,dam
dam_6016731,Saphira Silver
dam_5657722,Mystical Witch
dam_10109463,Vitamin
dam_17763844,Due Care
dam_7174888,Characterized
dam_33876479,La Roche Jagu
dam_12186433,Belated Breath
dam_35767774,Pepite Du Mathan
dam_5729031,Tigrine
dam_21221823,Answer My Question
dam_7157500,Shahabad
dam_4680228,Kelle Home
dam_3427053,Garden of Eden
dam_4904270,Old Town Queen
dam_4263959,Senorita Rumbalita
dam_5014107,Shameena
dam_4648175,Hora
dam_5427107,Bach To Front
dam_5000996,Faucon
dam_5852168,Unknown Flower
dam_4718658,Ballela Girl
dam_5319867,Miltara
dam_4652949,Tenable
dam_5462156,Beech Lodge
dam_4255944,One Swoop
dam_5289109,Califete Royale
dam_5606244,Shirleyrockstar
dam_3640623,Naughty Marietta
dam_24846038,Shecouldbetheone
dam_4496716,Lady Needles
dam_5355098,Sudden Light
dam_4783814,Rock Exhibition
dam_6199900,Potternello
dam_5904829,Dazza
dam_5141682,Marie Deja La
dam_8767857,Natarebelle
dam_10504102,Nadia Promise
dam_6852986,Velvet Steel
dam_5728268,Alazeya
dam_4315045,Seemma
dam_5877151,Alegra
dam_5671512,Miss Wells
dam_4640951,Rehill Lass
dam_6024711,Selective Hearing
dam_6783182,Whatsthatallabout
dam_40225388,Sunset Times
dam_6327594,Pass The Honey
dam_4962503,Qualanke
dam_5622575,Casiana
dam_6302604,Fresca Has
dam_6311200,Comeragh Girl
dam_3945067,Ice Ti
dam_5941502,Darsi O'Grady
dam_5016718,Boynagh Joy
dam_5173147,Isityourself
dam_5981829,Netsuke
dam_5257091,Eye And Ear
dam_5750038,Ingot Of Gold
dam_37380735,Fara Sun
dam_4748646,Sangrilla
dam_29917566,Dual Rose
dam_5647075,Mer D'Arabie
dam_5786389,Raaya
dam_3973473,High Praise
dam_21340760,Osmazome
dam_23333009,Butterfly Betty
dam_26862388,Laura's Star
dam_4062443,Aurore Celtique
dam_5157817,Ocean Bright
dam_5695655,Natural Bloom
dam_4110806,Ballymore Celebre
dam_5723718,Miss Marjurie
dam_6104357,Interim Lodge
dam_5614021,Tistrueforme
dam_5544280,Shining Glory
dam_5548368,Ask Annie
dam_5870634,Nicknack
dam_5880588,China In My Hands
dam_4158287,On The Highway
dam_5618466,Soryah
dam_16744259,Youvebrokenmydream
dam_5189919,Manly Dream
dam_5842312,Rock Choir
dam_5790498,Woodland Walk
dam_4429607,Carramanagh Lady
dam_5710691,Reine Angevine
dam_4041912,Mattys Joy
dam_4629016,Karla June
dam_3747513,Mar Blue
dam_3893981,La Marette
dam_5950245,Vanille D'Ex
dam_6026216,Highland Breeze
dam_6211387,Ultratlantique
dam_6311634,Karikale
dam_4962356,La Champmesle
dam_5147044,Acquisition
dam_21663194,Rockburn
dam_3874136,Sierra
dam_4036270,My World
dam_11526382,Greta
dam_2881270,Fairy Slipper
dam_5934467,Clogher Valley
dam_32372522,Def It Vic
dam_5287009,Kings Artist
dam_3975454,Old Glenort Daragh
dam_6213641,Vindonissa
dam_10101623,Venusorserena
dam_8525433,Coolanurequeen
dam_5462926,Bartons Bride
dam_35430801,Kayfing
dam_6340635,Country Time
dam_4667894,Maca Rince
dam_4509526,Indian Love
dam_7055503,Out Of Africa
dam_6056610,Nouvelle Destinee
dam_19768679,Histoire Naturelle
dam_5147149,Cherry Orchard
dam_6130733,Dulcet
dam_8688379,Pakoonah
dam_6327608,Aisance
dam_3607492,Soiree D'Ex
dam_4529546,Quezon Sun
dam_6215587,Viking Queen
dam_11001081,Kauto Etoilee
dam_4053245,Cute Cait
dam_5531358,Silver Sequel
dam_21091896,Tiangua
dam_3784704,Bathwick Annie
dam_5314848,Mathine
dam_5747623,Classic Sun
dam_5282109,Princess Gaia
dam_4899958,Callerlilly
dam_5879188,Eccellente Idea
dam_5711076,Springinherstep
dam_6894181,Moonlit Theatre
dam_2871827,Duchy
dam_4892272,Sawpit Supreme
dam_4434164,Sparron Hawk
dam_4441451,Final Leave
dam_13931785,Nounjya Du Mathan
dam_6886124,Peinture Rose
dam_4583621,Miss Vickie
dam_22513946,Given Freely
dam_5696271,Silky
dam_8654170,Zaitana
dam_6079927,Appearance
dam_3768310,Morena Park
dam_8867523,Hurricane Hallie
dam_5946927,Garraun
dam_6030353,Some Spirit
dam_3063053,Sunflower
dam_6231946,Kashtan
dam_34859601,Toni Baby
dam_4975537,Fanditha
dam_7129857,Calare
dam_19673094,Toronado Queen
dam_5811582,Papaya
dam_15337441,Lope Scholar
dam_10197544,Circulation
dam_19779795,Sweet Zen
dam_4475212,Freedonia
dam_10957044,Gavota
dam_11499250,Ape Attack
dam_5249125,Apace
dam_5335330,Gracefield
dam_6109075,Pria Bona
dam_7149758,Spiaggia
dam_13124671,Sketching
dam_5725314,Court Circular
dam_6061146,Tropicana Bay
dam_5671267,Ayasha
dam_4199811,Firenze
dam_6340838,Thames Pageant
dam_5615547,Elusive Gold
dam_15441314,Designated
dam_4636590,By The Edge
dam_13021778,Illusions
dam_7341236,Victory Wave
dam_5124903,Eternal Instinct
dam_4621673,Dynaforce
dam_44816667,Non Dimenticato Tu
dam_14084623,Providence
dam_5696159,Orpha
dam_23379965,Madam Baroque
dam_5991671,Effusive
dam_5686758,Suedehead
dam_6079486,La Roumegue
dam_15750665,Tasman Sea
dam_13524952,Always A Drama
dam_5712245,Lapis Blue
dam_5830965,Royal Duchess
dam_4999344,Labisa
dam_6224400,Rosecomb
dam_5073145,Habaayib
dam_5483576,Excelette
dam_19070870,Espoir Et Bonheur
dam_14447762,Foxtrot Liv
dam_15355326,Clubora
dam_6195749,Zahrat Narjis
dam_13491373,Hesterya
dam_6152111,Puzzled Look
dam_5857621,Orayda
dam_22268386,Mountrice Lady
dam_6314623,You Dare To Dream
dam_5363281,Gypsy Carnival
dam_6263712,Dutch Treaty
dam_8868265,Nurse Nightingale
dam_9721243,Al Jawza
dam_5517162,Jessica Ennis
dam_28535892,Delightful Belle
dam_13975031,Ella Rosie
dam_5539828,Pretty Pebble
dam_5801159,Patent Joy
dam_12242524,Hint Of Joy
dam_6024074,Oasis Mirage
dam_25825618,Milldale
dam_5073292,Victoria Lodge
dam_6074677,Lamsa
dam_5316773,Ladies Are Forever
dam_10400285,Juliet Capulet
dam_5664561,Sentaril
dam_5671043,Iffraaj Pink
dam_5025377,Lily Jicaro
dam_6206095,Coral Garden
dam_7047040,Redenca
dam_10532795,Sunchisetagioo
dam_6085527,Pamona
dam_42163373,AmcHitka
dam_7013216,Eternalist
dam_5841647,Fire Blaze
dam_5837062,Moss Nation
dam_4908568,Danidh Dubai
dam_3940125,Skara Brae
dam_11337095,My Pretty Girl
dam_5655776,Liberating
dam_5315373,Grandmas Dream
dam_4759153,Bonne
dam_7121450,Stylishly
dam_7160349,Seprani
dam_4243904,Teeba
dam_5819709,Majestic Alexander
dam_5846960,Clapperboard
dam_39962944,She's Amazing
dam_7603869,Belle Diva
dam_4081378,Saree
dam_8128449,Alf Guineas
dam_11881800,Agathe Sainte
dam_6014547,African Plains
dam_13988401,Star Search
dam_26187371,Tina Nova
dam_4623129,Bring Back Matron
dam_11639047,Moana
dam_5845861,Cosseted
dam_25868612,End Of An Era
dam_27888763,Tapitinsilver
dam_7305984,Khajool
dam_5559414,Strathnaver
dam_15030645,Lysander Belle
dam_5616016,Scarlett O'Tara
dam_5828508,Lady Wilton Milan
dam_5559015,Bella Venezia
dam_5917786,Jolie Blonde
dam_41072815,Rosi
dam_6221628,Moonlight Whispers
dam_49757232,Belijoe
dam_6170430,Forgotten Wish
dam_5476744,Indian Lizzy
dam_4922113,Victoria Montoya
dam_5444243,Iconic Rose
dam_4872798,Brunton Blue
dam_5619502,Hot Choice
dam_4719743,Gilt Free
dam_7910357,Desideria
dam_34099646,Duffys Chelsea
dam_5844734,North Star Poly
dam_4381874,United
dam_5198480,Thai Haku
dam_5296018,Salika
dam_5509861,Darsan
dam_3272115,Prestissimo
dam_5690811,Shinrock Pearl
dam_5926018,Upisland
dam_5420625,Bonny Hall
dam_5163417,Clumber Pursuits
dam_6357456,Northern Ocean
dam_4781035,Ocara D'Airy
dam_5057773,Zannkiya
dam_38104976,Gortnahorna Lass
dam_9787253,Cappa Or
dam_6342329,Shamble Street
dam_6197513,Madame Adelaide
dam_20881959,Red Card
dam_5324004,Missy O' Gwaun
dam_6184458,Topathistle
dam_6294806,Tara View
dam_5202029,Peace Flower
dam_5963244,Ally Des Bruyeres
dam_9758322,Rinaria
dam_7179053,Cherryade
dam_4930541,Gravitation
dam_16828994,French Friend
dam_19501356,Konigin
dam_5309276,Date With Destiny
dam_6239212,Way To My Heart
dam_23567145,Leap Of Joy
dam_2851653,Colourful
dam_5829145,Adelyta
dam_8303134,Udine D'Estruval
dam_4719680,Dabaratsa
dam_6328308,Rose Vic
dam_4078466,Matt Wood
dam_4953116,Crack D'Emble
dam_5924114,Acqua Luna
dam_31965591,Nova Stella
dam_4236960,Shatani
dam_7273889,Carmen Des Bordes
dam_6005755,Agence De L'Isle
dam_6147890,Belle Et Royale
dam_6157844,Leader's Choice
dam_19333538,Rose Of Africa
dam_4614491,Wild Academy
dam_5230183,Majaka
dam_4846345,Lady Samantha
dam_5568780,Tire En Touche
dam_5543202,Naltiepy
dam_4522854,Red Vixen
dam_5245989,Rhal
dam_35150759,Making Memories
dam_6299167,Suvenna
dam_4618558,Manyara
dam_6221593,Colgin
dam_9057818,Ribbon Royale
dam_6754104,Narva
dam_5892824,Gracefilly
dam_5721590,Ebble
dam_4641882,Amanda Carter
dam_6230861,Ms Sasha Malia
dam_3024441,River Belle
dam_21653891,Rawya
dam_5120780,Milford Sound
dam_5792416,Carlanda
dam_10911866,Apple Anni
dam_18160023,Ombra Mia
dam_35813302,Feliciana
dam_5757024,Absolutely Right
dam_4642155,Zia
dam_5561150,Cambridge Duchess
dam_7733726,Whispered Kiss
dam_5740497,Handana
dam_6089902,Stair An Damhsa
dam_6067460,Strelkita
dam_5512388,Kanes Pass
dam_5168940,Dancing Primo
dam_20260324,Wannabe Special
dam_4773468,Miss Gibraltar
dam_5493439,Queenscliff
dam_6019839,Wrood
dam_6209112,Leia Organa
dam_11846079,Hulcote
dam_5156305,City Vaults Girl
dam_32780048,Lunearia
dam_6142766,Too In Love
dam_5757213,City Glam
dam_26356610,Mandoria
dam_13579895,Newlywed
dam_5325180,She Is Great
dam_33095881,Levade
dam_40819730,Tacking
dam_10939817,Baroness
dam_5972820,Celestial Bow
dam_4934328,Maid For Winning
dam_5665485,Miliika
dam_4035290,Fortunately
dam_5973380,Ermine Ruby
dam_4788567,Killer Class
dam_5820409,Bird Of Light
dam_6039628,Hollie Point
dam_6268213,Aghaany
dam_4928525,Rumored
dam_6002703,Pianota
dam_4968187,Spirit Watch
dam_7139524,Giennah
dam_4623430,Regalline
dam_5453490,Ladys First
dam_6266400,Red Stars
dam_3842951,Leonica
dam_5509931,Slink
dam_5145231,Rose Blossom
dam_6169499,Mayfair Lady
dam_23198714,Destacado
dam_6015338,Tamadhor
dam_10755584,Island Of Life
dam_6792002,Dreaming Lady
dam_5426554,Sabaweeya
dam_6044612,Cape Victoria
dam_8411599,Nothing Compares
dam_13672246,Buxlow Belle
dam_6102607,Black Pearl
dam_10833137,Elation
dam_21725459,Sweet Delight
dam_6036156,Ragtime Dancer
dam_6229244,Notte Illuminata
dam_5126499,Ceedwell
dam_22391523,Rashaaqa
dam_5351955,Miss Villefranche
dam_4964477,Caledonia Princess
dam_6012181,Clouds Rest
dam_13527157,The Chemist
dam_10001635,Wondering Spirit
dam_40919004,Riyaza
dam_10287088,UAE Queen
dam_6348902,Love Street
dam_5545617,Three Sugars
dam_19420674,Little Downs
dam_5271518,Nellie Ellis
dam_5127213,Bijou A Moi
dam_5426456,Kissed
dam_6186040,Lil's Joy
dam_6326096,Silver Step
dam_5920460,Lady Mega
dam_5664589,Woodland Scene
dam_5649000,Right Reason
dam_5991706,Triggers Broom
dam_4626447,Costume
dam_5483639,Represent
dam_3009307,Premiere Danseuse
dam_4440450,Local Fancy
dam_11067329,Hidden Girl
dam_6043681,Maayaat
dam_5540241,Venetian Beauty
dam_6241697,Shaloushka
dam_5744319,Cry Pearl
dam_4651486,Shine Like A Star
dam_6021148,Jigs'n Reels
dam_5073131,Security Interest
dam_5391197,Genstone Trail
dam_35430794,Venus Citlali
dam_5789280,Legacy Gold
dam_10034269,Barely Black
dam_5828767,Cnocbui Cailin
dam_4566681,Jills Oscar
dam_5379262,Supreme Cove
dam_11711147,Queen Ella
dam_5472054,La Gree
dam_4628792,Rainallday
dam_5682054,Supreme Present
dam_35430822,Champayne Hallie
dam_5941285,Lochnell
dam_4217150,Little Twinkle
dam_4030901,Glenair Dante
dam_5937211,Spring Over
dam_4628512,Diskretion
dam_21659911,Capstone
dam_3594171,Regal Holly
dam_29226792,Elle Est Milan
dam_23021362,Fingal's Sister
dam_18892524,Stylish Ways
dam_27578383,Western Garden
dam_4153506,One Love
dam_4184383,Jaldemosa
dam_5143187,Recession Lass
dam_4257274,Astalanda
dam_4919397,Belfast Central
dam_34962095,Lady Olivia
dam_24141439,Mazaryne
dam_9602187,Deliziosa
dam_34073522,Twinset And Pearls
dam_5799521,Lady Wagner
dam_3633203,Goldamix
dam_39977903,Media Sensation
dam_4565505,Cut 'N' Run
dam_10565254,Lynique
dam_22856568,On The Up
dam_5894777,Victoire D'Athom
dam_5927803,Hell Cat Maggie
dam_5819135,Kiyoshi
dam_5351178,Catching Zeds
dam_5615729,Alder Mairi
dam_5950651,Mighty Minnie
dam_5391603,Wassailing Queen
dam_5652353,Clara Mc Cloud
dam_5629575,Regina Maresca
dam_5054112,Prestelle
dam_5195225,Wulfrida
dam_4052370,Burnt Out
dam_30527763,Dangan Diamond
dam_6245169,Acapulco
dam_5944225,Meandering
dam_4695047,Danarama
dam_8541505,Hoola Hula
dam_23184812,Noisete
dam_34746222,Thisthatandbaden
dam_5180616,Ceilidh House
dam_4830210,Pharita's Lake
dam_9518943,Miss Bobs Worth
dam_6168799,Komedy
dam_6972462,Dont Tell Val
dam_5984930,Monbeg Dolly
dam_5073495,Lady Rhinestone
dam_6339375,Lady Azamour
dam_13354292,Toungara
dam_5959282,Flute Bowl
dam_5622589,Brijomi Queen
dam_22625659,All Notoriety
dam_5054602,Pic Pus
dam_6330765,Tellthemnuttin
dam_5611081,Sainte Fortuna
dam_13828381,Nanny Pat'S
dam_15337336,Pennard
dam_5352508,King'sandqueen's
dam_7097377,Tangley
dam_6078373,Sea Pride
dam_6033174,Sexy Legs
dam_5861779,Rahada
dam_35148834,Ichigo
dam_6838440,Afdhaad
dam_4446701,Bow Bridge
dam_9180962,Flower Fashion
dam_5626614,How Fortunate
dam_5524624,Chrissycross
dam_24832794,Rachel Tiffany
dam_29577198,Irish Madam
dam_5887133,Petits Potins
dam_6021498,Bazzana
dam_28676900,Last Jewel
dam_50433369,Goldenzye
dam_13829697,Come On Leicester
dam_6220025,Duet
dam_6270978,Powder Snow
dam_5885537,Kimbay
dam_4167793,French Bid
dam_2942240,Ladyship
dam_6299615,Cosmos Pink
dam_5426120,Roedean
dam_5898907,Cristal Fashion
dam_36062152,Spirit Bear
dam_6987960,Elusive Beauty
dam_13694639,Sensa
dam_5151027,Desert Liaison
dam_14059192,Wadacre Gigi
dam_9721236,Manaahil
dam_14842555,Dubai Beauty
dam_6217876,Tempting
dam_23943808,Emma Spencer
dam_7665959,Fleabiscuit
dam_5999784,Crisolles
dam_11060140,Aliyana
dam_5934047,Lizzy's Township
dam_3972010,Intercontinental
dam_15716099,Nette Rousse
dam_6186614,Bebhinn
dam_20229062,Punting
dam_5900622,Tout Va Bien
dam_5899439,Dream Impossible
dam_46327022,Note Taken
dam_10338454,Anna Nerium
dam_5699183,Vespasia
dam_37276162,Pschitt
dam_13829893,Bedwyyah
dam_6102803,Vive Ma Fille
dam_5984601,Moonrise Landing
dam_5702858,Reyaadah
dam_18323431,Go Georgie
dam_5474266,Samasana
dam_4070220,Veiled Beauty
dam_4920454,Mien
dam_5454757,Dubai Sunrise
dam_6241480,Figurante
dam_5753188,Princess Cammie
dam_4997412,Copperbeech
dam_3936884,Granadilla
dam_24299149,Hawraa
dam_10523723,Toodancute
dam_7603876,Considered Opinion
dam_5707765,Strange Magic
dam_8836275,Influent
dam_4808496,Kotsi
dam_5690405,Lady Bonanova
dam_5972708,Rocking The Boat
dam_5893923,Pretty Bubbles
dam_7274204,Ashtown Girl
dam_4937604,Bounty Box
dam_4439848,Swan Sea
dam_23567775,Last Frontier
dam_6019076,Ski Slope
dam_5454386,Yearbook
dam_7008694,Daldiyna
dam_5907174,Sibling Honour
dam_5889282,Rowlestone Lass
dam_5467091,Emily's Princess
dam_5769561,Just Popsy
dam_6904268,Salicorne
dam_4260403,Vassileva
dam_5637163,Ighraa
dam_4226936,Gold Charm
dam_19768665,Ros Mountain
dam_5911563,Lady Glinka
dam_22940050,Innisfree Dawn
dam_4485460,Mont Etoile
dam_4659151,Another Storm
dam_5156900,Our Ziga
dam_5263657,Aries Ballerina
dam_5547955,Amber Cloud
dam_5941999,Sary Flight
dam_4781987,Belga Wood
dam_4628855,Princesse Pauline
dam_21221830,Rosin De Beau
dam_5386556,Mimi And Bow
dam_5980807,Qualite Controlee
dam_4890354,O What A Girl
dam_2992626,One Rose
dam_6838202,Kotkiline
dam_17361533,Definite Valley
dam_5286932,Shuruwaat
dam_5573680,Mathematicienne
dam_5658835,Gaye Melody
dam_34788859,Craggy View
dam_3811528,Spice Patrol
dam_4134438,Two Of Each
dam_4968110,Rock Art
dam_5998783,Tasmani
dam_4558869,Kit Massini
dam_6220032,Pearl Buttons
dam_5307127,Alexander Road
dam_5777268,Sophie Rose
dam_4484445,Mascara
dam_4850720,Leni Riefenstahl
dam_5659108,Fairly Fair
dam_4475401,Nihal
dam_5741351,Modestie
dam_5819975,Dudley Queen
dam_10018197,Poana
dam_13124664,Playfull Spirit
dam_23787372,Lope Supreme
dam_12903492,Sciacca
dam_11110624,Orchid Lily
dam_5332747,Normandy Maid
dam_7918624,Frabrika
dam_12251708,Silvery Mist
dam_17286696,Puzzler
dam_5843663,Montjen
dam_4998931,Elusive Horizon
dam_5989991,Brown Bee
dam_6096006,Wild Storm
dam_5301107,Visual Element
dam_5159966,Silent Secret
dam_4532577,Isobel Baillie
dam_4193035,Bahia Breeze
dam_6312789,Tiptree
dam_5730284,Meri Shika
dam_6398721,Mariee
dam_7662116,Struck By The Moon
dam_4967599,Ceist Eile
dam_18952647,Sesame Birah
dam_10109386,Emerald Cliffs
dam_14258461,Qatar Queen
dam_5881631,Tayma
dam_10632265,The Mums
dam_5505297,Patroness
dam_39962573,Apadana
dam_21154189,Unique
dam_21725137,Sea Bay
dam_5177669,Dance East
dam_6267191,Mix And Mingle
dam_6326201,Miss Goldsmith
dam_5205312,Fatanah
dam_4772943,Rock Harmonie
dam_5843012,Tropical Mist
dam_5797687,Sveva
dam_4775960,Clifton Dancer
dam_5756989,Hypatia
dam_5964973,Lily Carstairs
dam_5909470,Tested
dam_10170265,Courteous Crown
dam_24651662,Stereophonic
dam_5710306,Amirah
dam_5743255,Regal Silk
dam_10795127,Beach Wedding
dam_6050184,Byburg
dam_10109953,Shapes
dam_6002717,Salariaq
dam_5910597,Bound Copy
dam_13097182,Alliseeisnibras
dam_5454659,Alzahra
dam_4605132,Pusey Street Lady
dam_9056614,Fascinator
dam_4469549,Gwenseb
dam_6312131,Missrock
dam_5905529,Miner's Secret
dam_6340117,Daintily Done
dam_5366795,Polygon
dam_5880623,Endless Light
dam_5914930,Delhi
dam_26473293,Qaafeya
dam_11737229,Why We Dream
dam_13104574,Twiggy's Girl
dam_6279385,Nabaraat
dam_5427296,Dorcas Lane
dam_16371537,Jing
dam_6282899,Secret Existence
dam_4510730,Tara Moon
dam_10747772,Redhawk
dam_5378779,Opinionated
dam_29228829,My Better Half
dam_33260157,Northeast Moon
dam_20170164,Golden Song
dam_5869801,Isabella Bird
dam_5332572,Helleborine
dam_11776268,Maroubra
dam_6140484,Rococoa
dam_4234713,Villarrica
dam_5842403,Pavlosk
dam_14285131,Swiss Air
dam_15445374,Opera Society
dam_6104959,Samite
dam_5653949,Furbelow
dam_7174993,Golden Easter
dam_4594191,Sweet Surprise
dam_18319112,Second Glance
dam_24063830,Heavenly Verse
dam_5881701,Flycatcher
dam_5180028,Cup Cake
dam_14447860,Ancestral
dam_5563061,Valiant Girl
dam_2823891,Belle Josephine
dam_6289332,Mitzi Winks
dam_6288394,Warm Welcome
dam_5682453,Poppy Bond
dam_5911024,La Pyle
dam_3744923,Euro Empire
dam_5933277,Ma Bella Paola
dam_9602110,Inuk
dam_4979940,Red Kyte
dam_6169485,Kept Under Wraps
dam_5332859,Katla
dam_7603673,Sea Of Antiquity
dam_13733300,Red Impact
dam_6247941,Thatsallimsaying
dam_5969383,Red Red Rose
dam_7013062,Fixette
dam_6238085,Dark Side Princess
dam_5898403,Ice Mayden
dam_5682467,Isola Verde
dam_5651086,Coconut Kisses
dam_41938736,My Bear Lady
dam_6294729,Dominance
dam_5746202,Joy For Life
dam_6018082,Hope And Faith
dam_5697244,Bondesire
dam_5690650,Dark Opal
dam_5893524,Secret Oasis
dam_15654534,Divine Truth
dam_21653870,Amanda
dam_4790366,Maramba
dam_21689213,Libiamo
dam_13556725,Moravia
dam_7469756,Blushing Rose
dam_4773923,Own Gift
dam_43604610,Charlize Angel
dam_16072959,Dear Miriam
dam_39962986,Sarabi Mshairi
dam_21680624,Ola Bonita
dam_6862415,Second Life
dam_13022226,Society Guest
dam_6208713,Livella Fella
dam_5469016,Sonko
dam_6069399,Dominike
dam_5528103,Magic Destiny
dam_5899082,Adore
dam_4783758,Prima Luce
dam_5200881,All For Glory
dam_24948672,War And Peace
dam_6254549,Duljanah
dam_37659041,Moon Shaddow
dam_15245797,No Such Zone
dam_9992374,Jalela
dam_6249012,Morning Line
dam_5990831,Pastoral Girl
dam_5517134,Elbow Beach
dam_5477059,Llew Law
dam_5903457,Nibbling
dam_4033505,Vezina
dam_6068881,Elis Eliz
dam_3426479,Encore L'Amour
dam_4819808,Treat Gently
dam_6338325,Portico
dam_3827782,Zacchera
dam_5172804,Olvia
dam_10320331,White Rosa
dam_5524729,Respondez
dam_16523087,Princess Salamah
dam_10864154,Bella Estrella
dam_5137622,Heavens Peak
dam_5483842,Damask
dam_7157542,Hawana
dam_6300329,Endeavor
dam_7308595,Queensbrydge
dam_10469431,Bloomfield
dam_5619040,Likeable
dam_16073001,Lady Adelaide
dam_11919187,Cape Liberty
